group,id,course,semester,grade
1,179,Renewable Energy and Sustainable Living,2,10
1,179,Renewable Energy and Sustainable Living,2,8
1,179,Renewable Energy and Sustainable Living,2,10
1,179,Scavenging and Resource Management,1,4.75
1,179,Scavenging and Resource Management,1,9.75
1,179,Scavenging and Resource Management,1,10.5
1,179,Scavenging and Resource Management,1,8.5
1,179,Scavenging and Resource Management,1,9.5
1,179,Scavenging and Resource Management,1,6.25
1,179,Scavenging and Resource Management,1,7.75
1,179,Scavenging and Resource Management,1,8.75
1,179,Scavenging and Resource Management,1,7.75
1,179,Survival Skills and Wilderness Medicine,1,10
1,179,Survival Skills and Wilderness Medicine,1,11
1,179,Survival Skills and Wilderness Medicine,1,11
1,179,Survival Skills and Wilderness Medicine,1,12
1,179,Survival Skills and Wilderness Medicine,1,11.5
1,179,Survival Skills and Wilderness Medicine,1,12
1,191,Art and Expression in a Post-Apocalyptic World,2,13.5
1,191,Art and Expression in a Post-Apocalyptic World,2,16.5
1,191,Art and Expression in a Post-Apocalyptic World,2,12
1,191,Art and Expression in a Post-Apocalyptic World,2,8
1,191,Art and Expression in a Post-Apocalyptic World,2,12.5
1,191,Art and Expression in a Post-Apocalyptic World,2,15.5
1,191,Art and Expression in a Post-Apocalyptic World,2,11.5
1,191,Art and Expression in a Post-Apocalyptic World,2,9
1,191,Art and Expression in a Post-Apocalyptic World,2,13.5
1,191,Art and Expression in a Post-Apocalyptic World,2,8.5
1,191,Combat Tactics and Self-Defense,2,9.5
1,191,Combat Tactics and Self-Defense,2,12
1,191,Combat Tactics and Self-Defense,2,8
1,191,Community Building and Social Organization,2,13.1
1,191,Community Building and Social Organization,2,12.3
1,191,Community Building and Social Organization,2,13.6
1,191,Community Building and Social Organization,2,9.1
1,191,Community Building and Social Organization,2,9.8
1,191,Community Building and Social Organization,2,14.3
1,191,Mechanical Engineering and Vehicle Repair,1,13
1,191,Mechanical Engineering and Vehicle Repair,1,11
1,191,Moral Philosophy and Ethical Decision-Making,1,7.5
1,191,Moral Philosophy and Ethical Decision-Making,1,8.5
1,191,Moral Philosophy and Ethical Decision-Making,1,10.5
1,191,Moral Philosophy and Ethical Decision-Making,1,11.5
1,191,Moral Philosophy and Ethical Decision-Making,1,10.5
1,191,Moral Philosophy and Ethical Decision-Making,1,9.5
1,191,Moral Philosophy and Ethical Decision-Making,1,11
1,191,Post-Apocalyptic History and Archaeology,2,7
1,191,Post-Apocalyptic History and Archaeology,2,10.5
1,191,Post-Apocalyptic History and Archaeology,2,9
1,191,Post-Apocalyptic History and Archaeology,2,10.5
1,191,Radiation Ecology and Environmental Science,1,14
1,191,Radiation Ecology and Environmental Science,1,12.5
1,191,Radiation Ecology and Environmental Science,1,13
1,191,Radiation Ecology and Environmental Science,1,15.5
1,191,Radiation Ecology and Environmental Science,1,13.5
1,191,Radiation Ecology and Environmental Science,1,13
1,191,Radiation Ecology and Environmental Science,1,16.5
1,191,Radiation Ecology and Environmental Science,1,11.5
1,191,Radiation Ecology and Environmental Science,1,10.5
1,191,Radiation Ecology and Environmental Science,1,8
1,191,Renewable Energy and Sustainable Living,2,9
1,191,Renewable Energy and Sustainable Living,2,7
1,191,Renewable Energy and Sustainable Living,2,7
1,191,Renewable Energy and Sustainable Living,2,10
1,191,Renewable Energy and Sustainable Living,2,10
1,191,Renewable Energy and Sustainable Living,2,12
1,191,Scavenging and Resource Management,1,6.5
1,191,Scavenging and Resource Management,1,6.5
1,191,Scavenging and Resource Management,1,10.5
1,191,Scavenging and Resource Management,1,8
1,191,Scavenging and Resource Management,1,7.25
1,191,Scavenging and Resource Management,1,9.75
1,191,Scavenging and Resource Management,1,7
1,191,Scavenging and Resource Management,1,8
1,191,Survival Skills and Wilderness Medicine,1,12.5
1,191,Survival Skills and Wilderness Medicine,1,11
1,191,Survival Skills and Wilderness Medicine,1,11
1,191,Survival Skills and Wilderness Medicine,1,12.5
1,191,Survival Skills and Wilderness Medicine,1,12
1,191,Survival Skills and Wilderness Medicine,1,10.5
1,199,Art and Expression in a Post-Apocalyptic World,2,11
1,199,Art and Expression in a Post-Apocalyptic World,2,11.5
1,199,Art and Expression in a Post-Apocalyptic World,2,14.5
1,199,Art and Expression in a Post-Apocalyptic World,2,8
1,199,Art and Expression in a Post-Apocalyptic World,2,10
1,199,Art and Expression in a Post-Apocalyptic World,2,10
1,199,Art and Expression in a Post-Apocalyptic World,2,10.5
1,199,Art and Expression in a Post-Apocalyptic World,2,7.5
1,199,Art and Expression in a Post-Apocalyptic World,2,12.5
1,199,Art and Expression in a Post-Apocalyptic World,2,13.5
1,199,Combat Tactics and Self-Defense,2,10.5
1,199,Combat Tactics and Self-Defense,2,5.5
1,199,Combat Tactics and Self-Defense,2,10.5
1,199,Community Building and Social Organization,2,14.5
1,199,Community Building and Social Organization,2,10.7
1,199,Community Building and Social Organization,2,14.9
1,199,Community Building and Social Organization,2,13
1,199,Community Building and Social Organization,2,10.8
1,199,Community Building and Social Organization,2,10.3
1,199,Community Building and Social Organization,2,12.4
1,199,Mechanical Engineering and Vehicle Repair,1,11.5
1,199,Mechanical Engineering and Vehicle Repair,1,8.5
1,199,Moral Philosophy and Ethical Decision-Making,1,9
1,199,Moral Philosophy and Ethical Decision-Making,1,6
1,199,Moral Philosophy and Ethical Decision-Making,1,8
1,199,Moral Philosophy and Ethical Decision-Making,1,10.5
1,199,Moral Philosophy and Ethical Decision-Making,1,9
1,199,Moral Philosophy and Ethical Decision-Making,1,8
1,199,Moral Philosophy and Ethical Decision-Making,1,9.5
1,199,Post-Apocalyptic History and Archaeology,2,8
1,199,Post-Apocalyptic History and Archaeology,2,11.5
1,199,Post-Apocalyptic History and Archaeology,2,13
1,199,Post-Apocalyptic History and Archaeology,2,10.5
1,199,Radiation Ecology and Environmental Science,1,12
1,199,Radiation Ecology and Environmental Science,1,13.5
1,199,Radiation Ecology and Environmental Science,1,13
1,199,Radiation Ecology and Environmental Science,1,12
1,199,Radiation Ecology and Environmental Science,1,13
1,199,Radiation Ecology and Environmental Science,1,12.5
1,199,Radiation Ecology and Environmental Science,1,14
1,199,Radiation Ecology and Environmental Science,1,12.5
1,199,Renewable Energy and Sustainable Living,2,9
1,199,Renewable Energy and Sustainable Living,2,12
1,199,Renewable Energy and Sustainable Living,2,8
1,199,Renewable Energy and Sustainable Living,2,11
1,199,Renewable Energy and Sustainable Living,2,11
1,199,Renewable Energy and Sustainable Living,2,9
1,199,Scavenging and Resource Management,1,9.25
1,199,Scavenging and Resource Management,1,7
1,199,Scavenging and Resource Management,1,7.75
1,199,Scavenging and Resource Management,1,7.75
1,199,Scavenging and Resource Management,1,9.75
1,199,Scavenging and Resource Management,1,7.75
1,199,Scavenging and Resource Management,1,5
1,199,Scavenging and Resource Management,1,7.5
1,199,Scavenging and Resource Management,1,10.25
1,199,Survival Skills and Wilderness Medicine,1,15
1,199,Survival Skills and Wilderness Medicine,1,13.5
1,199,Survival Skills and Wilderness Medicine,1,12.5
1,199,Survival Skills and Wilderness Medicine,1,12.5
1,199,Survival Skills and Wilderness Medicine,1,10.5
1,199,Survival Skills and Wilderness Medicine,1,12
1,249,Art and Expression in a Post-Apocalyptic World,2,7
1,249,Art and Expression in a Post-Apocalyptic World,2,11
1,249,Art and Expression in a Post-Apocalyptic World,2,13
1,249,Art and Expression in a Post-Apocalyptic World,2,11.5
1,249,Art and Expression in a Post-Apocalyptic World,2,11
1,249,Art and Expression in a Post-Apocalyptic World,2,14
1,249,Art and Expression in a Post-Apocalyptic World,2,11.5
1,249,Art and Expression in a Post-Apocalyptic World,2,13
1,249,Art and Expression in a Post-Apocalyptic World,2,10
1,249,Art and Expression in a Post-Apocalyptic World,2,10
1,249,Combat Tactics and Self-Defense,2,10.5
1,249,Combat Tactics and Self-Defense,2,10.5
1,249,Combat Tactics and Self-Defense,2,8
1,249,Community Building and Social Organization,2,14.4
1,249,Community Building and Social Organization,2,14.6
1,249,Community Building and Social Organization,2,11.5
1,249,Community Building and Social Organization,2,9.7
1,249,Community Building and Social Organization,2,13.6
1,249,Community Building and Social Organization,2,12.4
1,249,Community Building and Social Organization,2,10.8
1,249,Mechanical Engineering and Vehicle Repair,1,8.5
1,249,Mechanical Engineering and Vehicle Repair,1,6
1,249,Mechanical Engineering and Vehicle Repair,1,9
1,249,Moral Philosophy and Ethical Decision-Making,1,7.5
1,249,Moral Philosophy and Ethical Decision-Making,1,10.5
1,249,Moral Philosophy and Ethical Decision-Making,1,8.5
1,249,Moral Philosophy and Ethical Decision-Making,1,8.5
1,249,Moral Philosophy and Ethical Decision-Making,1,10
1,249,Moral Philosophy and Ethical Decision-Making,1,9.5
1,249,Moral Philosophy and Ethical Decision-Making,1,9
1,249,Post-Apocalyptic History and Archaeology,2,10.5
1,249,Post-Apocalyptic History and Archaeology,2,12
1,249,Post-Apocalyptic History and Archaeology,2,9.5
1,249,Post-Apocalyptic History and Archaeology,2,12
1,249,Radiation Ecology and Environmental Science,1,13
1,249,Radiation Ecology and Environmental Science,1,11.5
1,249,Radiation Ecology and Environmental Science,1,13
1,249,Radiation Ecology and Environmental Science,1,15
1,249,Radiation Ecology and Environmental Science,1,9.5
1,249,Radiation Ecology and Environmental Science,1,16
1,249,Radiation Ecology and Environmental Science,1,12.5
1,249,Radiation Ecology and Environmental Science,1,14
1,249,Radiation Ecology and Environmental Science,1,13.5
1,249,Radiation Ecology and Environmental Science,1,10
1,249,Renewable Energy and Sustainable Living,2,9
1,249,Renewable Energy and Sustainable Living,2,9
1,249,Renewable Energy and Sustainable Living,2,7
1,249,Renewable Energy and Sustainable Living,2,10
1,249,Renewable Energy and Sustainable Living,2,9
1,249,Renewable Energy and Sustainable Living,2,7
1,249,Scavenging and Resource Management,1,9
1,249,Scavenging and Resource Management,1,7.75
1,249,Scavenging and Resource Management,1,7.25
1,249,Scavenging and Resource Management,1,8
1,249,Scavenging and Resource Management,1,9.25
1,249,Scavenging and Resource Management,1,8.75
1,249,Scavenging and Resource Management,1,5.75
1,249,Scavenging and Resource Management,1,11.25
1,249,Scavenging and Resource Management,1,7.75
1,249,Survival Skills and Wilderness Medicine,1,8.5
1,249,Survival Skills and Wilderness Medicine,1,12
1,249,Survival Skills and Wilderness Medicine,1,13
1,249,Survival Skills and Wilderness Medicine,1,14
1,249,Survival Skills and Wilderness Medicine,1,14.5
1,249,Survival Skills and Wilderness Medicine,1,10.5
1,250,Art and Expression in a Post-Apocalyptic World,2,11
1,250,Art and Expression in a Post-Apocalyptic World,2,11
1,250,Art and Expression in a Post-Apocalyptic World,2,15
1,250,Art and Expression in a Post-Apocalyptic World,2,12.5
1,250,Art and Expression in a Post-Apocalyptic World,2,17
1,250,Art and Expression in a Post-Apocalyptic World,2,12
1,250,Art and Expression in a Post-Apocalyptic World,2,12
1,250,Art and Expression in a Post-Apocalyptic World,2,13
1,250,Art and Expression in a Post-Apocalyptic World,2,14.5
1,250,Art and Expression in a Post-Apocalyptic World,2,14.5
1,250,Combat Tactics and Self-Defense,2,8.5
1,250,Combat Tactics and Self-Defense,2,7.5
1,250,Combat Tactics and Self-Defense,2,12
1,250,Community Building and Social Organization,2,11.9
1,250,Community Building and Social Organization,2,13.2
1,250,Community Building and Social Organization,2,9.2
1,250,Community Building and Social Organization,2,13.3
1,250,Community Building and Social Organization,2,12.4
1,250,Community Building and Social Organization,2,10.8
1,250,Community Building and Social Organization,2,9.7
1,250,Mechanical Engineering and Vehicle Repair,1,13
1,250,Mechanical Engineering and Vehicle Repair,1,9.5
1,250,Mechanical Engineering and Vehicle Repair,1,11
1,250,Moral Philosophy and Ethical Decision-Making,1,8
1,250,Moral Philosophy and Ethical Decision-Making,1,9.5
1,250,Moral Philosophy and Ethical Decision-Making,1,11
1,250,Moral Philosophy and Ethical Decision-Making,1,12
1,250,Moral Philosophy and Ethical Decision-Making,1,9
1,250,Moral Philosophy and Ethical Decision-Making,1,10.5
1,250,Moral Philosophy and Ethical Decision-Making,1,9.5
1,250,Post-Apocalyptic History and Archaeology,2,11
1,250,Post-Apocalyptic History and Archaeology,2,8.5
1,250,Post-Apocalyptic History and Archaeology,2,10
1,250,Post-Apocalyptic History and Archaeology,2,8
1,250,Radiation Ecology and Environmental Science,1,14.5
1,250,Radiation Ecology and Environmental Science,1,12
1,250,Radiation Ecology and Environmental Science,1,18.5
1,250,Radiation Ecology and Environmental Science,1,14
1,250,Radiation Ecology and Environmental Science,1,13
1,250,Radiation Ecology and Environmental Science,1,13
1,250,Radiation Ecology and Environmental Science,1,13.5
1,250,Radiation Ecology and Environmental Science,1,11.5
1,250,Radiation Ecology and Environmental Science,1,13.5
1,250,Radiation Ecology and Environmental Science,1,15.5
1,250,Renewable Energy and Sustainable Living,2,10
1,250,Renewable Energy and Sustainable Living,2,7
1,250,Renewable Energy and Sustainable Living,2,7
1,250,Renewable Energy and Sustainable Living,2,10
1,250,Renewable Energy and Sustainable Living,2,10
1,250,Renewable Energy and Sustainable Living,2,12
1,250,Scavenging and Resource Management,1,10.25
1,250,Scavenging and Resource Management,1,8
1,250,Scavenging and Resource Management,1,10.5
1,250,Scavenging and Resource Management,1,8.25
1,250,Scavenging and Resource Management,1,8.75
1,250,Scavenging and Resource Management,1,10.5
1,250,Scavenging and Resource Management,1,8.5
1,250,Scavenging and Resource Management,1,6.75
1,250,Scavenging and Resource Management,1,5.25
1,250,Survival Skills and Wilderness Medicine,1,13.5
1,250,Survival Skills and Wilderness Medicine,1,10
1,250,Survival Skills and Wilderness Medicine,1,13
1,250,Survival Skills and Wilderness Medicine,1,10.5
1,250,Survival Skills and Wilderness Medicine,1,11
1,250,Survival Skills and Wilderness Medicine,1,11.5
1,257,Art and Expression in a Post-Apocalyptic World,2,12.5
1,257,Art and Expression in a Post-Apocalyptic World,2,8.5
1,257,Art and Expression in a Post-Apocalyptic World,2,16
1,257,Art and Expression in a Post-Apocalyptic World,2,10.5
1,257,Art and Expression in a Post-Apocalyptic World,2,9.5
1,257,Art and Expression in a Post-Apocalyptic World,2,12.5
1,257,Art and Expression in a Post-Apocalyptic World,2,12.5
1,257,Art and Expression in a Post-Apocalyptic World,2,8.5
1,257,Art and Expression in a Post-Apocalyptic World,2,9.5
1,257,Art and Expression in a Post-Apocalyptic World,2,10.5
1,257,Combat Tactics and Self-Defense,2,7.5
1,257,Combat Tactics and Self-Defense,2,9
1,257,Combat Tactics and Self-Defense,2,8
1,257,Community Building and Social Organization,2,11.9
1,257,Community Building and Social Organization,2,12.2
1,257,Community Building and Social Organization,2,13
1,257,Community Building and Social Organization,2,12.7
1,257,Community Building and Social Organization,2,15.1
1,257,Community Building and Social Organization,2,10.6
1,257,Community Building and Social Organization,2,14.4
1,257,Mechanical Engineering and Vehicle Repair,1,12.5
1,257,Mechanical Engineering and Vehicle Repair,1,10
1,257,Mechanical Engineering and Vehicle Repair,1,11.5
1,257,Moral Philosophy and Ethical Decision-Making,1,8.5
1,257,Moral Philosophy and Ethical Decision-Making,1,6
1,257,Moral Philosophy and Ethical Decision-Making,1,8
1,257,Moral Philosophy and Ethical Decision-Making,1,7.5
